product_id,product_name,category,subcategory,brand,unit_price,cost_price,supplier_id,stock_qty,launch_year
3870,Product3870,Home,B,BrandY,160.28,222.47,161,91,2022
3871,Product3871,Home,B,BrandX,487.16,107.62,272,595,2021
3872,Product3872,Sports,E,BrandX,468.26,140.89,280,14,2023
3873,Product3873,Home,A,BrandA,322.76,21.14,248,654,2023
3874,Product3874,Fashion,B,BrandZ,14.16,179.93,222,820,2024
3875,Product3875,Electronics,B,BrandZ,375.52,108.21,316,459,2019
3876,Product3876,Fashion,C,BrandY,171.1,131.19,377,720,2023
3877,Product3877,Electronics,C,BrandY,197.2,127.93,330,22,2018
3878,Product3878,Home,C,BrandX,83.58,190.46,395,325,2024
3879,Product3879,Fashion,D,BrandY,264.11,172.59,172,876,2020
3880,Product3880,Beauty,E,BrandX,373.55,127.79,470,655,2025
3881,Product3881,Sports,A,BrandA,140.14,7.05,259,986,2018
3882,Product3882,Electronics,C,BrandZ,469.67,187.05,422,86,2019
3883,Product3883,Electronics,A,BrandZ,101.39,264.11,256,192,2018
3884,Product3884,Beauty,C,BrandX,37.8,231.33,168,684,2023
3885,Product3885,Beauty,B,BrandZ,323.96,294.52,471,262,2025
3886,Product3886,Sports,A,BrandA,425.41,43.44,493,428,2019
3887,Product3887,Home,D,BrandY,476.8,68.31,120,806,2024
3888,Product3888,Fashion,C,BrandA,384.75,162.7,19,359,2025
3889,Product3889,Fashion,E,BrandZ,103.83,72.29,296,561,2023
3890,Product3890,Fashion,B,BrandA,488.94,12.3,309,432,2025
3891,Product3891,Home,C,BrandZ,460.12,121.88,247,559,2020
3892,Product3892,Sports,A,BrandX,85.77,87.72,205,507,2020
3893,Product3893,Fashion,C,BrandY,281.6,80.6,420,48,2022
3894,Product3894,Electronics,B,BrandY,279.98,286.05,67,167,2023
3895,Product3895,Electronics,E,BrandZ,224.05,73.06,342,678,2021
3896,Product3896,Electronics,E,BrandZ,492.22,40.57,345,440,2018
3897,Product3897,Beauty,E,BrandY,34.51,39.35,404,593,2021
3898,Product3898,Beauty,B,BrandA,315.47,242.28,412,574,2018
3899,Product3899,Home,C,BrandA,106.63,215.02,185,227,2022
3900,Product3900,Fashion,B,BrandA,266.03,40.59,387,951,2022
3901,Product3901,Beauty,B,BrandY,390.97,67.49,342,213,2020
3902,Product3902,Electronics,C,BrandX,127.13,224.71,108,641,2024
3903,Product3903,Beauty,D,BrandZ,199.71,83.84,165,879,2024
3904,Product3904,Electronics,E,BrandZ,475.63,294.5,121,153,2020
3905,Product3905,Fashion,A,BrandY,381.93,163.09,486,753,2025
3906,Product3906,Home,A,BrandX,288.5,59.22,402,607,2023
3907,Product3907,Sports,C,BrandY,114.89,257.92,84,406,2020
3908,Product3908,Sports,A,BrandA,215.53,97.2,302,888,2023
3909,Product3909,Electronics,D,BrandA,388.16,88.06,261,743,2018
3910,Product3910,Beauty,B,BrandZ,411.17,99.58,107,749,2023
3911,Product3911,Beauty,E,BrandZ,126.08,230.92,123,17,2024
3912,Product3912,Electronics,A,BrandZ,332.72,53.62,73,466,2021
3913,Product3913,Fashion,A,BrandZ,52.03,115.77,477,343,2024
3914,Product3914,Electronics,C,BrandA,16.49,11.19,337,323,2021
3915,Product3915,Fashion,C,BrandA,276.59,248.33,460,245,2020
3916,Product3916,Home,B,BrandX,116.07,103.53,313,59,2022
3917,Product3917,Home,E,BrandZ,44.06,75.96,154,493,2021
3918,Product3918,Electronics,A,BrandY,366.27,174.81,289,641,2022
3919,Product3919,Home,B,BrandX,251.5,212.09,97,861,2020
3920,Product3920,Beauty,E,BrandX,399.16,244.24,292,48,2018
3921,Product3921,Fashion,B,BrandA,333.65,105.64,349,677,2023
3922,Product3922,Sports,A,BrandZ,366.25,244.07,278,926,2019
3923,Product3923,Sports,C,BrandX,157.14,140.53,254,679,2021
3924,Product3924,Home,C,BrandZ,135.32,32.14,82,252,2023
3925,Product3925,Fashion,C,BrandA,302.43,254.2,17,847,2023
3926,Product3926,Beauty,D,BrandX,104.04,165.2,300,382,2020
3927,Product3927,Sports,B,BrandX,408.63,181.54,180,308,2020
3928,Product3928,Beauty,A,BrandY,263.85,281.37,216,575,2023
3929,Product3929,Beauty,B,BrandA,117.36,168.63,22,544,2021
3930,Product3930,Sports,C,BrandY,314.46,3.66,236,57,2019
3931,Product3931,Sports,B,BrandA,472.79,261.44,453,817,2024
3932,Product3932,Home,E,BrandY,45.64,86.86,385,63,2018
3933,Product3933,Fashion,B,BrandA,59.13,151.53,211,898,2021
3934,Product3934,Electronics,D,BrandA,422.7,63.06,286,124,2025
3935,Product3935,Fashion,D,BrandX,59.25,90.5,423,60,2023
3936,Product3936,Electronics,C,BrandY,24.49,206.62,207,379,2018
3937,Product3937,Sports,A,BrandY,177.23,130.01,494,977,2025
3938,Product3938,Beauty,E,BrandY,236.02,188.88,419,760,2025
3939,Product3939,Fashion,A,BrandX,286.87,247.43,325,137,2020
3940,Product3940,Beauty,A,BrandZ,256.11,103.56,255,65,2023
3941,Product3941,Fashion,E,BrandA,457.03,171.37,454,178,2023
3942,Product3942,Fashion,D,BrandY,385.49,233.72,345,989,2021
3943,Product3943,Beauty,C,BrandA,491.99,215.11,11,797,2018
3944,Product3944,Home,B,BrandX,240.85,162.87,307,792,2022
3945,Product3945,Sports,D,BrandA,46.74,116.25,319,170,2022
3946,Product3946,Home,C,BrandX,477.99,123.44,342,754,2022
3947,Product3947,Home,D,BrandZ,7.04,131.07,379,631,2023
3948,Product3948,Fashion,E,BrandY,389.17,105.96,34,343,2024
3949,Product3949,Sports,A,BrandX,20.48,210.32,121,703,2018
3950,Product3950,Fashion,E,BrandA,381.8,39.37,236,186,2022
3951,Product3951,Electronics,B,BrandX,469.28,290.3,183,957,2020
3952,Product3952,Fashion,E,BrandX,197.68,234.14,78,226,2023
3953,Product3953,Beauty,A,BrandZ,124.28,90.85,123,265,2024
3954,Product3954,Fashion,D,BrandY,117.01,14.68,457,191,2024
3955,Product3955,Electronics,C,BrandX,248.4,213.97,276,751,2018
3956,Product3956,Fashion,B,BrandX,89.59,220.84,208,605,2024
3957,Product3957,Electronics,D,BrandA,338.1,289.16,186,125,2020
3958,Product3958,Sports,C,BrandX,187.33,77.6,465,955,2019
3959,Product3959,Fashion,A,BrandX,164.94,26.65,17,473,2018
3960,Product3960,Electronics,E,BrandY,233.34,274.71,290,98,2022
3961,Product3961,Sports,D,BrandY,273.58,79.08,490,343,2025
3962,Product3962,Beauty,C,BrandA,75.26,217.02,254,242,2022
3963,Product3963,Home,C,BrandX,355.34,20.08,459,19,2023
3964,Product3964,Electronics,E,BrandX,442.06,228.65,99,628,2019
3965,Product3965,Beauty,D,BrandX,142.6,39.85,446,358,2023
3966,Product3966,Sports,D,BrandZ,94.29,209.28,418,432,2025
3967,Product3967,Beauty,A,BrandZ,381.45,160.64,484,999,2021
3968,Product3968,Fashion,D,BrandA,95.85,286.74,456,610,2019
3969,Product3969,Home,E,BrandZ,25.42,13.0,147,486,2022
3970,Product3970,Electronics,D,BrandA,311.53,89.03,372,890,2025
3971,Product3971,Sports,A,BrandX,123.68,22.71,114,329,2022
3972,Product3972,Home,C,BrandZ,90.05,264.0,97,666,2021
3973,Product3973,Sports,D,BrandY,490.89,178.98,382,306,2024
3974,Product3974,Beauty,E,BrandZ,149.47,161.42,376,184,2019
3975,Product3975,Sports,D,BrandX,452.2,41.17,471,334,2020
3976,Product3976,Sports,B,BrandY,93.22,147.73,322,505,2019
3977,Product3977,Beauty,A,BrandA,410.39,120.81,328,462,2020
3978,Product3978,Beauty,C,BrandX,253.5,96.09,349,932,2022
3979,Product3979,Home,B,BrandY,43.9,232.11,170,994,2022
3980,Product3980,Electronics,E,BrandZ,368.13,20.26,307,2,2019
3981,Product3981,Beauty,D,BrandA,446.58,194.71,199,668,2022
3982,Product3982,Home,A,BrandZ,85.69,247.25,177,963,2023
3983,Product3983,Sports,D,BrandY,364.17,272.38,124,174,2024
3984,Product3984,Sports,D,BrandY,225.3,224.28,157,847,2023
3985,Product3985,Fashion,D,BrandX,378.17,86.17,95,580,2025
3986,Product3986,Beauty,D,BrandA,358.39,180.95,286,532,2024
3987,Product3987,Home,A,BrandA,18.17,44.14,99,999,2024
3988,Product3988,Home,B,BrandY,93.47,36.88,409,297,2023
3989,Product3989,Electronics,E,BrandX,238.16,192.31,367,117,2025
3990,Product3990,Home,B,BrandY,467.13,255.63,452,788,2021
3991,Product3991,Beauty,A,BrandY,174.33,22.04,369,641,2018
3992,Product3992,Home,E,BrandA,316.29,33.59,235,205,2020
3993,Product3993,Fashion,C,BrandZ,10.98,170.55,190,708,2022
3994,Product3994,Sports,B,BrandZ,357.01,67.03,294,134,2024
3995,Product3995,Sports,A,BrandA,303.52,184.32,273,202,2024
3996,Product3996,Home,A,BrandX,359.12,65.93,330,34,2020
3997,Product3997,Home,A,BrandA,452.81,36.71,385,29,2024
3998,Product3998,Home,E,BrandX,77.52,164.58,18,427,2019
3999,Product3999,Home,D,BrandA,134.49,258.93,447,941,2021
4000,Product4000,Fashion,C,BrandX,497.91,206.17,174,822,2020
4001,Product4001,Beauty,E,BrandY,82.36,245.98,403,256,2022
4002,Product4002,Fashion,E,BrandY,361.71,81.37,381,380,2018
4003,Product4003,Fashion,B,BrandX,363.91,266.02,306,181,2023
4004,Product4004,Fashion,C,BrandA,343.08,114.36,120,207,2021
4005,Product4005,Sports,A,BrandY,117.58,256.03,256,878,2024
4006,Product4006,Fashion,E,BrandA,111.49,142.41,96,640,2019
4007,Product4007,Home,C,BrandZ,334.84,81.82,310,574,2022
4008,Product4008,Fashion,B,BrandY,97.19,79.56,31,438,2021
4009,Product4009,Home,D,BrandA,332.47,171.17,97,341,2024
4010,Product4010,Beauty,C,BrandA,248.8,25.55,470,588,2025
4011,Product4011,Sports,A,BrandZ,196.38,279.16,193,377,2022
4012,Product4012,Beauty,E,BrandA,153.62,82.9,233,410,2019
4013,Product4013,Beauty,D,BrandX,474.05,102.02,46,526,2019
4014,Product4014,Sports,B,BrandY,256.51,71.52,291,382,2018
4015,Product4015,Home,A,BrandX,282.82,2.9,236,464,2024
4016,Product4016,Home,D,BrandZ,474.88,208.38,49,392,2024
4017,Product4017,Home,B,BrandX,328.67,177.98,337,836,2021
4018,Product4018,Sports,A,BrandA,479.14,243.27,162,570,2018
4019,Product4019,Fashion,E,BrandZ,57.65,14.22,285,150,2018
4020,Product4020,Electronics,B,BrandZ,424.09,278.74,134,619,2024
4021,Product4021,Fashion,D,BrandX,171.03,100.6,257,368,2018
4022,Product4022,Fashion,A,BrandZ,406.19,274.09,183,106,2023
4023,Product4023,Beauty,C,BrandX,428.54,33.93,27,138,2024
4024,Product4024,Electronics,A,BrandX,139.39,223.69,140,279,2020
4025,Product4025,Home,D,BrandX,207.37,174.65,260,71,2019
4026,Product4026,Fashion,D,BrandZ,364.38,108.74,80,622,2018
4027,Product4027,Sports,C,BrandZ,54.03,25.58,180,504,2020
4028,Product4028,Fashion,D,BrandY,378.99,182.21,384,737,2020
4029,Product4029,Home,A,BrandX,59.68,9.88,267,949,2020
4030,Product4030,Fashion,B,BrandX,457.66,151.38,52,105,2018
4031,Product4031,Beauty,A,BrandX,141.79,182.05,84,500,2020
4032,Product4032,Beauty,D,BrandX,289.92,220.29,410,158,2018
4033,Product4033,Fashion,C,BrandX,62.99,297.42,156,149,2021
4034,Product4034,Beauty,C,BrandX,138.4,79.51,490,13,2019
4035,Product4035,Sports,E,BrandX,204.96,98.07,328,4,2022
4036,Product4036,Electronics,C,BrandY,246.09,103.66,450,638,2018
4037,Product4037,Fashion,C,BrandY,5.03,220.01,104,272,2019
4038,Product4038,Sports,D,BrandA,444.88,279.68,346,337,2018
4039,Product4039,Sports,B,BrandX,8.8,292.35,411,210,2023
4040,Product4040,Sports,B,BrandX,387.97,283.85,97,326,2021
4041,Product4041,Home,D,BrandY,237.94,264.06,125,857,2024
4042,Product4042,Fashion,C,BrandY,264.32,297.31,183,728,2019
4043,Product4043,Fashion,A,BrandX,108.09,114.03,327,465,2019
4044,Product4044,Fashion,B,BrandX,305.65,284.6,54,939,2020
4045,Product4045,Electronics,D,BrandY,270.93,228.78,302,78,2024
4046,Product4046,Sports,A,BrandY,86.3,52.2,164,604,2018
4047,Product4047,Fashion,C,BrandA,122.87,15.55,384,749,2018
4048,Product4048,Beauty,D,BrandA,38.12,65.92,149,745,2022
4049,Product4049,Home,B,BrandX,37.81,234.07,433,176,2020
4050,Product4050,Electronics,A,BrandY,11.82,190.25,290,766,2024
4051,Product4051,Home,A,BrandA,114.13,68.86,378,832,2020
4052,Product4052,Sports,B,BrandX,341.43,223.09,87,131,2022
4053,Product4053,Beauty,A,BrandA,161.53,44.11,162,776,2020
4054,Product4054,Sports,B,BrandA,174.65,246.91,168,291,2020
4055,Product4055,Fashion,D,BrandA,70.29,238.66,135,690,2021
4056,Product4056,Home,E,BrandZ,289.86,291.83,90,377,2023
4057,Product4057,Beauty,C,BrandX,174.36,46.78,488,415,2019
4058,Product4058,Home,D,BrandA,339.78,272.17,308,343,2024
4059,Product4059,Electronics,C,BrandX,372.02,103.65,305,376,2022
4060,Product4060,Beauty,C,BrandX,294.42,125.99,375,484,2025
4061,Product4061,Electronics,B,BrandY,141.65,141.6,81,145,2021
4062,Product4062,Beauty,E,BrandX,256.76,188.82,351,654,2023
4063,Product4063,Fashion,C,BrandA,129.71,298.44,231,531,2021
4064,Product4064,Home,C,BrandX,451.94,180.79,89,569,2025
4065,Product4065,Home,D,BrandY,384.36,278.16,293,295,2021
4066,Product4066,Sports,E,BrandZ,249.04,78.0,446,577,2020
4067,Product4067,Beauty,E,BrandZ,482.9,120.73,399,344,2023
4068,Product4068,Beauty,C,BrandY,275.64,152.34,2,396,2023
4069,Product4069,Electronics,E,BrandA,167.63,98.22,395,474,2022
4070,Product4070,Beauty,D,BrandA,52.26,293.11,352,524,2020
4071,Product4071,Home,B,BrandA,274.15,218.25,222,573,2025
4072,Product4072,Beauty,C,BrandX,430.91,144.71,17,923,2020
4073,Product4073,Sports,A,BrandZ,434.03,225.89,472,45,2025
4074,Product4074,Sports,C,BrandA,304.26,141.3,429,910,2021
4075,Product4075,Home,C,BrandZ,199.75,7.13,196,604,2018
4076,Product4076,Home,B,BrandY,326.9,163.87,120,980,2022
4077,Product4077,Home,A,BrandZ,382.26,188.31,242,427,2022
4078,Product4078,Beauty,A,BrandA,208.75,294.4,445,222,2021
4079,Product4079,Beauty,A,BrandZ,240.75,14.16,174,22,2021
4080,Product4080,Fashion,B,BrandY,341.91,154.6,32,868,2024
4081,Product4081,Electronics,E,BrandZ,438.94,31.25,275,66,2019
4082,Product4082,Beauty,A,BrandX,396.55,46.4,195,625,2021
4083,Product4083,Fashion,E,BrandY,16.08,183.92,4,482,2020
4084,Product4084,Fashion,D,BrandX,66.56,71.01,281,205,2024
4085,Product4085,Sports,B,BrandX,427.13,225.25,457,577,2021
4086,Product4086,Beauty,E,BrandA,417.74,155.23,21,561,2025
4087,Product4087,Fashion,A,BrandA,197.46,67.03,471,652,2022
4088,Product4088,Sports,A,BrandY,294.22,149.15,238,257,2018
4089,Product4089,Electronics,E,BrandA,453.39,2.26,93,971,2018
4090,Product4090,Sports,E,BrandZ,456.22,259.1,478,986,2020
4091,Product4091,Electronics,D,BrandY,392.63,5.78,89,545,2018
4092,Product4092,Home,B,BrandA,108.75,4.09,113,807,2021
4093,Product4093,Home,C,BrandA,366.49,184.23,221,252,2018
4094,Product4094,Sports,D,BrandZ,55.04,292.11,98,580,2021
4095,Product4095,Home,D,BrandX,447.5,257.07,142,188,2025
4096,Product4096,Beauty,D,BrandZ,78.83,77.1,150,152,2023
4097,Product4097,Sports,A,BrandX,332.86,60.61,48,714,2019
4098,Product4098,Fashion,E,BrandA,307.07,188.58,51,76,2022
4099,Product4099,Beauty,B,BrandX,389.57,247.15,208,702,2025
4100,Product4100,Sports,A,BrandX,278.03,109.9,11,539,2023
4101,Product4101,Electronics,D,BrandA,34.49,130.84,443,724,2020
4102,Product4102,Home,B,BrandY,354.39,36.42,270,368,2019
4103,Product4103,Home,A,BrandZ,194.66,47.54,263,567,2018
4104,Product4104,Home,C,BrandA,163.54,171.37,197,623,2020
4105,Product4105,Sports,D,BrandZ,495.88,32.59,186,754,2024
4106,Product4106,Beauty,A,BrandZ,297.25,62.21,296,153,2021
4107,Product4107,Electronics,A,BrandX,356.81,71.93,221,154,2025
4108,Product4108,Home,D,BrandA,265.53,134.29,81,793,2025
4109,Product4109,Beauty,C,BrandY,386.14,15.59,222,270,2025
4110,Product4110,Fashion,E,BrandZ,377.28,150.93,409,561,2019
4111,Product4111,Fashion,C,BrandZ,330.29,278.74,462,508,2022
4112,Product4112,Electronics,D,BrandY,498.88,9.29,379,389,2022
4113,Product4113,Home,E,BrandZ,232.6,190.03,170,67,2025
4114,Product4114,Fashion,A,BrandA,354.57,251.08,86,131,2019
4115,Product4115,Beauty,C,BrandY,399.9,95.11,44,669,2019
4116,Product4116,Beauty,C,BrandA,191.14,41.19,261,844,2019
4117,Product4117,Fashion,E,BrandY,231.3,14.92,104,264,2018
4118,Product4118,Home,A,BrandZ,484.74,193.88,284,681,2025
4119,Product4119,Electronics,C,BrandY,20.98,166.57,460,781,2023
4120,Product4120,Home,E,BrandA,170.97,70.33,228,219,2023
4121,Product4121,Sports,C,BrandY,245.68,249.82,188,551,2025
4122,Product4122,Fashion,A,BrandZ,5.73,221.18,461,898,2023
4123,Product4123,Sports,A,BrandX,450.07,84.38,121,936,2022
4124,Product4124,Fashion,B,BrandZ,146.69,226.5,149,988,2024
4125,Product4125,Electronics,E,BrandZ,132.56,75.01,352,288,2022
4126,Product4126,Home,D,BrandX,411.06,203.23,305,78,2025
4127,Product4127,Home,C,BrandY,142.6,37.33,440,750,2025
4128,Product4128,Fashion,A,BrandZ,330.52,208.29,57,571,2018
4129,Product4129,Beauty,C,BrandX,411.64,73.15,341,319,2020
4130,Product4130,Sports,C,BrandA,397.28,172.6,189,317,2025
4131,Product4131,Home,D,BrandX,392.07,53.39,357,486,2025
4132,Product4132,Home,A,BrandZ,48.88,218.34,38,846,2022
4133,Product4133,Fashion,B,BrandA,44.52,20.14,201,390,2020
4134,Product4134,Beauty,E,BrandZ,156.85,51.29,229,748,2024
4135,Product4135,Sports,C,BrandX,22.79,56.87,386,587,2020
4136,Product4136,Beauty,D,BrandA,252.71,14.32,131,817,2025
4137,Product4137,Beauty,D,BrandZ,200.42,224.01,171,38,2020
4138,Product4138,Fashion,E,BrandX,280.73,294.32,330,198,2022
4139,Product4139,Beauty,E,BrandA,152.9,233.96,35,942,2021
4140,Product4140,Sports,A,BrandZ,245.45,258.47,201,104,2020
4141,Product4141,Electronics,C,BrandX,170.7,3.79,168,581,2023
4142,Product4142,Electronics,C,BrandZ,101.63,37.13,496,793,2024
4143,Product4143,Sports,E,BrandZ,326.44,168.59,381,506,2024
4144,Product4144,Fashion,B,BrandZ,338.35,293.4,246,569,2021
4145,Product4145,Home,C,BrandY,415.47,198.89,224,328,2018
4146,Product4146,Fashion,D,BrandZ,438.0,113.49,341,690,2023
4147,Product4147,Sports,E,BrandA,353.71,45.55,58,983,2025
4148,Product4148,Beauty,C,BrandX,345.31,47.55,290,307,2024
4149,Product4149,Electronics,A,BrandX,33.05,110.1,25,221,2021
4150,Product4150,Beauty,E,BrandY,59.34,214.72,490,655,2021
4151,Product4151,Fashion,D,BrandY,407.22,11.48,440,815,2019
4152,Product4152,Sports,A,BrandY,120.31,255.95,32,26,2020
4153,Product4153,Electronics,E,BrandZ,181.0,282.58,110,672,2025
4154,Product4154,Sports,E,BrandZ,76.92,266.87,101,150,2022
4155,Product4155,Electronics,C,BrandA,101.6,274.08,150,172,2019
4156,Product4156,Electronics,A,BrandX,388.83,6.57,383,722,2025
4157,Product4157,Electronics,E,BrandX,134.62,293.38,345,867,2023
4158,Product4158,Fashion,D,BrandZ,227.27,111.17,193,978,2025
4159,Product4159,Sports,A,BrandX,80.08,261.05,109,21,2025
4160,Product4160,Home,C,BrandZ,340.58,57.67,356,809,2021
4161,Product4161,Home,B,BrandY,365.49,135.06,277,876,2018
4162,Product4162,Home,E,BrandZ,184.04,15.16,233,544,2022
4163,Product4163,Sports,B,BrandA,393.45,13.94,464,620,2018
4164,Product4164,Beauty,E,BrandZ,123.75,283.1,480,393,2021
4165,Product4165,Sports,C,BrandZ,347.49,243.56,21,46,2018
4166,Product4166,Electronics,C,BrandX,366.33,159.89,373,607,2019
4167,Product4167,Beauty,C,BrandZ,484.49,158.59,412,124,2018
4168,Product4168,Electronics,C,BrandA,120.0,225.13,252,334,2019
4169,Product4169,Electronics,A,BrandZ,51.39,103.82,403,294,2020
4170,Product4170,Sports,A,BrandZ,135.2,229.04,14,889,2024
4171,Product4171,Home,E,BrandY,65.82,146.53,215,813,2022
4172,Product4172,Beauty,A,BrandZ,89.0,192.1,24,839,2018
4173,Product4173,Fashion,E,BrandZ,170.39,289.52,20,818,2019
4174,Product4174,Home,A,BrandZ,209.93,142.45,416,536,2021
4175,Product4175,Fashion,A,BrandA,452.34,126.68,488,593,2023
4176,Product4176,Sports,A,BrandX,101.83,271.91,202,910,2024
4177,Product4177,Beauty,D,BrandY,486.02,270.97,436,569,2021
4178,Product4178,Sports,C,BrandY,406.03,297.74,321,954,2019
4179,Product4179,Fashion,D,BrandZ,441.33,166.16,479,537,2022
4180,Product4180,Electronics,A,BrandZ,465.07,104.59,52,296,2020
4181,Product4181,Sports,A,BrandX,377.85,73.64,357,43,2020
4182,Product4182,Beauty,D,BrandZ,395.45,12.16,186,596,2022
4183,Product4183,Sports,E,BrandA,221.72,218.57,207,21,2023
4184,Product4184,Home,C,BrandX,257.67,71.58,360,877,2018
4185,Product4185,Sports,E,BrandZ,466.58,182.78,95,225,2019
4186,Product4186,Fashion,C,BrandX,192.24,275.14,348,548,2020
4187,Product4187,Sports,B,BrandY,25.76,285.16,266,373,2022
4188,Product4188,Beauty,C,BrandZ,382.56,3.31,326,612,2020
4189,Product4189,Sports,E,BrandX,288.71,96.49,15,653,2020
4190,Product4190,Sports,C,BrandX,408.36,251.54,175,3,2025
4191,Product4191,Beauty,B,BrandZ,42.4,161.86,219,23,2018
4192,Product4192,Sports,B,BrandX,312.51,242.64,10,961,2020
4193,Product4193,Beauty,A,BrandZ,127.61,256.29,405,702,2019
4194,Product4194,Fashion,B,BrandZ,452.12,133.9,19,832,2022
4195,Product4195,Beauty,D,BrandA,59.41,108.98,68,321,2023
4196,Product4196,Fashion,E,BrandA,422.32,137.72,278,780,2023
4197,Product4197,Fashion,D,BrandX,48.83,196.53,319,538,2023
4198,Product4198,Beauty,D,BrandX,17.42,111.41,294,371,2018
4199,Product4199,Sports,E,BrandX,121.35,232.95,15,592,2023
4200,Product4200,Home,D,BrandY,169.86,271.39,326,632,2018
4201,Product4201,Beauty,D,BrandZ,315.13,86.13,114,364,2025
4202,Product4202,Sports,D,BrandZ,70.2,289.57,459,912,2023
4203,Product4203,Fashion,B,BrandY,221.48,187.57,300,68,2022
4204,Product4204,Electronics,E,BrandY,106.11,263.69,158,471,2019
4205,Product4205,Home,E,BrandX,428.38,32.97,104,504,2024
4206,Product4206,Sports,E,BrandZ,27.26,76.95,280,312,2023
4207,Product4207,Home,D,BrandA,181.19,97.66,86,71,2020
4208,Product4208,Electronics,B,BrandA,317.53,92.24,94,245,2020
4209,Product4209,Electronics,E,BrandY,456.98,53.21,174,757,2023
4210,Product4210,Electronics,C,BrandY,434.66,260.72,388,764,2019
4211,Product4211,Beauty,E,BrandZ,448.12,126.75,242,875,2024
4212,Product4212,Home,A,BrandZ,36.11,289.01,262,72,2021
4213,Product4213,Beauty,C,BrandA,421.26,175.87,294,785,2022
4214,Product4214,Electronics,E,BrandZ,391.06,43.24,282,527,2019
4215,Product4215,Sports,D,BrandX,451.7,164.68,147,690,2020
4216,Product4216,Electronics,E,BrandY,159.23,298.08,2,863,2022
4217,Product4217,Beauty,B,BrandA,456.32,170.42,68,39,2023
4218,Product4218,Electronics,B,BrandA,204.31,2.56,69,38,2022
4219,Product4219,Electronics,E,BrandX,318.88,280.06,47,55,2020
4220,Product4220,Beauty,D,BrandZ,214.97,72.0,355,884,2019
4221,Product4221,Beauty,D,BrandZ,216.69,207.18,413,744,2021
4222,Product4222,Sports,D,BrandY,275.59,155.49,64,565,2022
4223,Product4223,Beauty,E,BrandX,181.18,98.98,80,171,2023
4224,Product4224,Sports,E,BrandA,397.4,86.23,254,301,2022
4225,Product4225,Fashion,A,BrandX,318.65,278.77,237,927,2022
4226,Product4226,Fashion,B,BrandA,346.43,273.75,396,489,2023
4227,Product4227,Beauty,C,BrandX,119.36,154.91,469,431,2023
4228,Product4228,Electronics,C,BrandZ,484.94,79.03,329,700,2023
4229,Product4229,Home,B,BrandA,331.79,32.5,139,961,2024
4230,Product4230,Electronics,A,BrandY,102.61,48.66,264,933,2019
4231,Product4231,Beauty,B,BrandX,376.49,157.63,316,554,2022
4232,Product4232,Sports,A,BrandZ,90.99,93.73,154,3,2023
4233,Product4233,Electronics,A,BrandA,36.38,14.54,416,260,2020
4234,Product4234,Fashion,D,BrandZ,266.14,137.64,423,996,2020
4235,Product4235,Beauty,B,BrandX,278.99,224.36,132,880,2023
4236,Product4236,Electronics,C,BrandY,98.54,267.73,226,569,2018
4237,Product4237,Electronics,E,BrandY,177.45,176.41,92,548,2024
4238,Product4238,Sports,E,BrandX,473.16,217.54,473,409,2022
4239,Product4239,Sports,B,BrandA,146.08,110.49,499,746,2025
4240,Product4240,Sports,E,BrandZ,82.01,149.88,118,264,2024
4241,Product4241,Home,A,BrandZ,496.32,219.43,126,14,2021
4242,Product4242,Beauty,E,BrandA,154.64,218.84,375,87,2024
4243,Product4243,Beauty,A,BrandX,341.73,128.51,428,983,2018
4244,Product4244,Fashion,A,BrandZ,119.62,164.01,227,98,2025
4245,Product4245,Fashion,C,BrandZ,277.31,277.31,339,616,2022
4246,Product4246,Beauty,E,BrandX,196.21,190.34,419,216,2024
4247,Product4247,Electronics,C,BrandZ,480.98,193.49,435,409,2022
4248,Product4248,Beauty,E,BrandA,219.24,235.82,179,190,2025
4249,Product4249,Home,A,BrandA,294.17,36.34,487,214,2023
4250,Product4250,Fashion,E,BrandX,472.66,157.82,413,709,2019
4251,Product4251,Fashion,C,BrandX,494.67,287.91,462,616,2024
4252,Product4252,Fashion,D,BrandA,55.32,109.77,85,26,2019
4253,Product4253,Beauty,C,BrandX,417.99,89.89,164,181,2020
4254,Product4254,Fashion,D,BrandA,194.15,181.16,230,594,2018
4255,Product4255,Fashion,B,BrandA,299.44,67.89,206,158,2018
4256,Product4256,Beauty,C,BrandA,190.65,167.67,104,229,2025
4257,Product4257,Electronics,E,BrandZ,203.55,48.38,114,234,2025
4258,Product4258,Fashion,D,BrandX,83.63,174.78,188,799,2023
4259,Product4259,Fashion,E,BrandZ,288.52,181.51,271,385,2018
4260,Product4260,Fashion,D,BrandX,275.62,126.68,51,529,2025
4261,Product4261,Home,C,BrandY,98.73,116.06,306,283,2023
4262,Product4262,Beauty,C,BrandZ,273.16,75.15,222,70,2020
4263,Product4263,Fashion,E,BrandZ,486.69,100.61,111,503,2021
4264,Product4264,Home,C,BrandZ,358.63,150.51,55,214,2021
4265,Product4265,Electronics,E,BrandY,243.09,75.8,12,116,2023
4266,Product4266,Electronics,A,BrandX,458.46,235.28,434,99,2021
4267,Product4267,Home,D,BrandY,289.78,213.29,190,599,2023
4268,Product4268,Electronics,E,BrandX,71.85,82.25,389,859,2025
4269,Product4269,Sports,D,BrandX,276.02,31.04,155,664,2018
4270,Product4270,Electronics,A,BrandX,94.58,2.05,335,294,2022
4271,Product4271,Sports,D,BrandX,384.91,179.82,346,176,2018
